repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,cte-query-builder,cte-query-builder,"Cte Query Builder - Auto-activating skill for Data Analytics.
Triggers on: cte query builder, cte query builder
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/cte-query-builder/SKILL.md,GENERATED,12-data-analytics,Yes,898,,
CCPI,dashboard-layout-planner,dashboard-layout-planner,"Dashboard Layout Planner - Auto-activating skill for Data Analytics.
Triggers on: dashboard layout planner, dashboard layout planner
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/dashboard-layout-planner/SKILL.md,GENERATED,12-data-analytics,Yes,954,,
CCPI,data-story-outliner,data-story-outliner,"Data Story Outliner - Auto-activating skill for Data Analytics.
Triggers on: data story outliner, data story outliner
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/data-story-outliner/SKILL.md,GENERATED,12-data-analytics,Yes,914,,
CCPI,date-range-analyzer,date-range-analyzer,"Date Range Analyzer - Auto-activating skill for Data Analytics.
Triggers on: date range analyzer, date range analyzer
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/date-range-analyzer/SKILL.md,GENERATED,12-data-analytics,Yes,914,,
CCPI,forecast-generator,forecast-generator,"Forecast Generator - Auto-activating skill for Data Analytics.
Triggers on: forecast generator, forecast generator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/forecast-generator/SKILL.md,GENERATED,12-data-analytics,Yes,906,,
CCPI,funnel-analysis-builder,funnel-analysis-builder,"Funnel Analysis Builder - Auto-activating skill for Data Analytics.
Triggers on: funnel analysis builder, funnel analysis builder
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/funnel-analysis-builder/SKILL.md,GENERATED,12-data-analytics,Yes,946,,
CCPI,kpi-definition-helper,kpi-definition-helper,"Kpi Definition Helper - Auto-activating skill for Data Analytics.
Triggers on: kpi definition helper, kpi definition helper
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/kpi-definition-helper/SKILL.md,GENERATED,12-data-analytics,Yes,930,,
CCPI,metric-calculator,metric-calculator,"Metric Calculator - Auto-activating skill for Data Analytics.
Triggers on: metric calculator, metric calculator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/metric-calculator/SKILL.md,GENERATED,12-data-analytics,Yes,898,,
CCPI,pivot-table-creator,pivot-table-creator,"Pivot Table Creator - Auto-activating skill for Data Analytics.
Triggers on: pivot table creator, pivot table creator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/pivot-table-creator/SKILL.md,GENERATED,12-data-analytics,Yes,914,,
CCPI,regression-analysis-helper,regression-analysis-helper,"Regression Analysis Helper - Auto-activating skill for Data Analytics.
Triggers on: regression analysis helper, regression analysis helper
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/regression-analysis-helper/SKILL.md,GENERATED,12-data-analytics,Yes,970,,
CCPI,report-template-generator,report-template-generator,"Report Template Generator - Auto-activating skill for Data Analytics.
Triggers on: report template generator, report template generator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/report-template-generator/SKILL.md,GENERATED,12-data-analytics,Yes,962,,
CCPI,retention-calculator,retention-calculator,"Retention Calculator - Auto-activating skill for Data Analytics.
Triggers on: retention calculator, retention calculator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/retention-calculator/SKILL.md,GENERATED,12-data-analytics,Yes,922,,
CCPI,sql-query-optimizer,sql-query-optimizer,"Sql Query Optimizer - Auto-activating skill for Data Analytics.
Triggers on: sql query optimizer, sql query optimizer
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/sql-query-optimizer/SKILL.md,GENERATED,12-data-analytics,Yes,914,,
CCPI,statistical-significance-calculator,statistical-significance-calculator,"Statistical Significance Calculator - Auto-activating skill for Data Analytics.
Triggers on: statistical significance calculator, statistical significance calculator
Part of the Data Analytics skill c",1.0.0,planned-skills/generated/12-data-analytics/statistical-significance-calculator/SKILL.md,GENERATED,12-data-analytics,Yes,1042,,
CCPI,time-series-decomposer,time-series-decomposer,"Time Series Decomposer - Auto-activating skill for Data Analytics.
Triggers on: time series decomposer, time series decomposer
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/time-series-decomposer/SKILL.md,GENERATED,12-data-analytics,Yes,938,,
CCPI,visualization-best-practices,visualization-best-practices,"Visualization Best Practices - Auto-activating skill for Data Analytics.
Triggers on: visualization best practices, visualization best practices
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/visualization-best-practices/SKILL.md,GENERATED,12-data-analytics,Yes,986,,
CCPI,window-function-generator,window-function-generator,"Window Function Generator - Auto-activating skill for Data Analytics.
Triggers on: window function generator, window function generator
Part of the Data Analytics skill category.
",1.0.0,planned-skills/generated/12-data-analytics/window-function-generator/SKILL.md,GENERATED,12-data-analytics,Yes,962,,
CCPI,api-gateway-config,api-gateway-config,"Api Gateway Config - Auto-activating skill for AWS Skills.
Triggers on: api gateway config, api gateway config
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/api-gateway-config/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,cdk-stack-generator,cdk-stack-generator,"Cdk Stack Generator - Auto-activating skill for AWS Skills.
Triggers on: cdk stack generator, cdk stack generator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/cdk-stack-generator/SKILL.md,GENERATED,13-aws-skills,Yes,895,,
CCPI,cloudformation-template-creator,cloudformation-template-creator,"Cloudformation Template Creator - Auto-activating skill for AWS Skills.
Triggers on: cloudformation template creator, cloudformation template creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/cloudformation-template-creator/SKILL.md,GENERATED,13-aws-skills,Yes,991,,
CCPI,cloudfront-distribution-setup,cloudfront-distribution-setup,"Cloudfront Distribution Setup - Auto-activating skill for AWS Skills.
Triggers on: cloudfront distribution setup, cloudfront distribution setup
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/cloudfront-distribution-setup/SKILL.md,GENERATED,13-aws-skills,Yes,975,,
CCPI,cloudwatch-alarm-creator,cloudwatch-alarm-creator,"Cloudwatch Alarm Creator - Auto-activating skill for AWS Skills.
Triggers on: cloudwatch alarm creator, cloudwatch alarm creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/cloudwatch-alarm-creator/SKILL.md,GENERATED,13-aws-skills,Yes,935,,
CCPI,cost-optimization-analyzer,cost-optimization-analyzer,"Cost Optimization Analyzer - Auto-activating skill for AWS Skills.
Triggers on: cost optimization analyzer, cost optimization analyzer
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/cost-optimization-analyzer/SKILL.md,GENERATED,13-aws-skills,Yes,951,,
CCPI,dynamodb-table-designer,dynamodb-table-designer,"Dynamodb Table Designer - Auto-activating skill for AWS Skills.
Triggers on: dynamodb table designer, dynamodb table designer
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/dynamodb-table-designer/SKILL.md,GENERATED,13-aws-skills,Yes,927,,
CCPI,ecs-task-definition-creator,ecs-task-definition-creator,"Ecs Task Definition Creator - Auto-activating skill for AWS Skills.
Triggers on: ecs task definition creator, ecs task definition creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/ecs-task-definition-creator/SKILL.md,GENERATED,13-aws-skills,Yes,959,,
CCPI,eks-cluster-config,eks-cluster-config,"Eks Cluster Config - Auto-activating skill for AWS Skills.
Triggers on: eks cluster config, eks cluster config
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/eks-cluster-config/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,elasticache-config,elasticache-config,"Elasticache Config - Auto-activating skill for AWS Skills.
Triggers on: elasticache config, elasticache config
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/elasticache-config/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,eventbridge-rule-creator,eventbridge-rule-creator,"Eventbridge Rule Creator - Auto-activating skill for AWS Skills.
Triggers on: eventbridge rule creator, eventbridge rule creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/eventbridge-rule-creator/SKILL.md,GENERATED,13-aws-skills,Yes,935,,
CCPI,iam-policy-creator,iam-policy-creator,"Iam Policy Creator - Auto-activating skill for AWS Skills.
Triggers on: iam policy creator, iam policy creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/iam-policy-creator/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,iam-role-generator,iam-role-generator,"Iam Role Generator - Auto-activating skill for AWS Skills.
Triggers on: iam role generator, iam role generator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/iam-role-generator/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,lambda-function-generator,lambda-function-generator,"Lambda Function Generator - Auto-activating skill for AWS Skills.
Triggers on: lambda function generator, lambda function generator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/lambda-function-generator/SKILL.md,GENERATED,13-aws-skills,Yes,943,,
CCPI,lambda-layer-creator,lambda-layer-creator,"Lambda Layer Creator - Auto-activating skill for AWS Skills.
Triggers on: lambda layer creator, lambda layer creator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/lambda-layer-creator/SKILL.md,GENERATED,13-aws-skills,Yes,903,,
CCPI,rds-instance-setup,rds-instance-setup,"Rds Instance Setup - Auto-activating skill for AWS Skills.
Triggers on: rds instance setup, rds instance setup
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/rds-instance-setup/SKILL.md,GENERATED,13-aws-skills,Yes,887,,
CCPI,route53-record-manager,route53-record-manager,"Route53 Record Manager - Auto-activating skill for AWS Skills.
Triggers on: route53 record manager, route53 record manager
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/route53-record-manager/SKILL.md,GENERATED,13-aws-skills,Yes,919,,
CCPI,s3-bucket-policy-generator,s3-bucket-policy-generator,"S3 Bucket Policy Generator - Auto-activating skill for AWS Skills.
Triggers on: s3 bucket policy generator, s3 bucket policy generator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/s3-bucket-policy-generator/SKILL.md,GENERATED,13-aws-skills,Yes,951,,
CCPI,s3-lifecycle-config,s3-lifecycle-config,"S3 Lifecycle Config - Auto-activating skill for AWS Skills.
Triggers on: s3 lifecycle config, s3 lifecycle config
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/s3-lifecycle-config/SKILL.md,GENERATED,13-aws-skills,Yes,895,,
CCPI,sam-template-builder,sam-template-builder,"Sam Template Builder - Auto-activating skill for AWS Skills.
Triggers on: sam template builder, sam template builder
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/sam-template-builder/SKILL.md,GENERATED,13-aws-skills,Yes,903,,
CCPI,security-group-generator,security-group-generator,"Security Group Generator - Auto-activating skill for AWS Skills.
Triggers on: security group generator, security group generator
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/security-group-generator/SKILL.md,GENERATED,13-aws-skills,Yes,935,,
CCPI,sns-topic-config,sns-topic-config,"Sns Topic Config - Auto-activating skill for AWS Skills.
Triggers on: sns topic config, sns topic config
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/sns-topic-config/SKILL.md,GENERATED,13-aws-skills,Yes,871,,
CCPI,sqs-queue-setup,sqs-queue-setup,"Sqs Queue Setup - Auto-activating skill for AWS Skills.
Triggers on: sqs queue setup, sqs queue setup
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/sqs-queue-setup/SKILL.md,GENERATED,13-aws-skills,Yes,863,,
CCPI,step-functions-workflow,step-functions-workflow,"Step Functions Workflow - Auto-activating skill for AWS Skills.
Triggers on: step functions workflow, step functions workflow
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/step-functions-workflow/SKILL.md,GENERATED,13-aws-skills,Yes,927,,
CCPI,vpc-network-designer,vpc-network-designer,"Vpc Network Designer - Auto-activating skill for AWS Skills.
Triggers on: vpc network designer, vpc network designer
Part of the AWS Skills skill category.
",1.0.0,planned-skills/generated/13-aws-skills/vpc-network-designer/SKILL.md,GENERATED,13-aws-skills,Yes,903,,
CCPI,bigquery-ml-model-creator,bigquery-ml-model-creator,"Bigquery Ml Model Creator - Auto-activating skill for GCP Skills.
Triggers on: bigquery ml model creator, bigquery ml model creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/bigquery-ml-model-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,945,,
CCPI,bigquery-scheduled-query,bigquery-scheduled-query,"Bigquery Scheduled Query - Auto-activating skill for GCP Skills.
Triggers on: bigquery scheduled query, bigquery scheduled query
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/bigquery-scheduled-query/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,bigquery-table-creator,bigquery-table-creator,"Bigquery Table Creator - Auto-activating skill for GCP Skills.
Triggers on: bigquery table creator, bigquery table creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/bigquery-table-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,921,,
CCPI,bigquery-view-generator,bigquery-view-generator,"Bigquery View Generator - Auto-activating skill for GCP Skills.
Triggers on: bigquery view generator, bigquery view generator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/bigquery-view-generator/SKILL.md,GENERATED,14-gcp-skills,Yes,929,,
CCPI,cloud-function-generator,cloud-function-generator,"Cloud Function Generator - Auto-activating skill for GCP Skills.
Triggers on: cloud function generator, cloud function generator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-function-generator/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,cloud-logging-sink-setup,cloud-logging-sink-setup,"Cloud Logging Sink Setup - Auto-activating skill for GCP Skills.
Triggers on: cloud logging sink setup, cloud logging sink setup
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-logging-sink-setup/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,cloud-monitoring-alert,cloud-monitoring-alert,"Cloud Monitoring Alert - Auto-activating skill for GCP Skills.
Triggers on: cloud monitoring alert, cloud monitoring alert
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-monitoring-alert/SKILL.md,GENERATED,14-gcp-skills,Yes,921,,
CCPI,cloud-run-service-config,cloud-run-service-config,"Cloud Run Service Config - Auto-activating skill for GCP Skills.
Triggers on: cloud run service config, cloud run service config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-run-service-config/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,cloud-scheduler-job-creator,cloud-scheduler-job-creator,"Cloud Scheduler Job Creator - Auto-activating skill for GCP Skills.
Triggers on: cloud scheduler job creator, cloud scheduler job creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-scheduler-job-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,961,,
CCPI,cloud-sql-instance-setup,cloud-sql-instance-setup,"Cloud Sql Instance Setup - Auto-activating skill for GCP Skills.
Triggers on: cloud sql instance setup, cloud sql instance setup
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-sql-instance-setup/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,cloud-tasks-queue-setup,cloud-tasks-queue-setup,"Cloud Tasks Queue Setup - Auto-activating skill for GCP Skills.
Triggers on: cloud tasks queue setup, cloud tasks queue setup
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/cloud-tasks-queue-setup/SKILL.md,GENERATED,14-gcp-skills,Yes,929,,
CCPI,firebase-rules-generator,firebase-rules-generator,"Firebase Rules Generator - Auto-activating skill for GCP Skills.
Triggers on: firebase rules generator, firebase rules generator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/firebase-rules-generator/SKILL.md,GENERATED,14-gcp-skills,Yes,937,,
CCPI,firestore-index-creator,firestore-index-creator,"Firestore Index Creator - Auto-activating skill for GCP Skills.
Triggers on: firestore index creator, firestore index creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/firestore-index-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,929,,
CCPI,firewall-rule-generator,firewall-rule-generator,"Firewall Rule Generator - Auto-activating skill for GCP Skills.
Triggers on: firewall rule generator, firewall rule generator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/firewall-rule-generator/SKILL.md,GENERATED,14-gcp-skills,Yes,929,,
CCPI,gcs-bucket-config,gcs-bucket-config,"Gcs Bucket Config - Auto-activating skill for GCP Skills.
Triggers on: gcs bucket config, gcs bucket config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/gcs-bucket-config/SKILL.md,GENERATED,14-gcp-skills,Yes,881,,
CCPI,gcs-lifecycle-policy,gcs-lifecycle-policy,"Gcs Lifecycle Policy - Auto-activating skill for GCP Skills.
Triggers on: gcs lifecycle policy, gcs lifecycle policy
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/gcs-lifecycle-policy/SKILL.md,GENERATED,14-gcp-skills,Yes,905,,
CCPI,gke-cluster-config,gke-cluster-config,"Gke Cluster Config - Auto-activating skill for GCP Skills.
Triggers on: gke cluster config, gke cluster config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/gke-cluster-config/SKILL.md,GENERATED,14-gcp-skills,Yes,889,,
CCPI,iam-binding-creator,iam-binding-creator,"Iam Binding Creator - Auto-activating skill for GCP Skills.
Triggers on: iam binding creator, iam binding creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/iam-binding-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,897,,
CCPI,memorystore-config,memorystore-config,"Memorystore Config - Auto-activating skill for GCP Skills.
Triggers on: memorystore config, memorystore config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/memorystore-config/SKILL.md,GENERATED,14-gcp-skills,Yes,889,,
CCPI,pubsub-subscription-config,pubsub-subscription-config,"Pubsub Subscription Config - Auto-activating skill for GCP Skills.
Triggers on: pubsub subscription config, pubsub subscription config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/pubsub-subscription-config/SKILL.md,GENERATED,14-gcp-skills,Yes,953,,
CCPI,pubsub-topic-setup,pubsub-topic-setup,"Pubsub Topic Setup - Auto-activating skill for GCP Skills.
Triggers on: pubsub topic setup, pubsub topic setup
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/pubsub-topic-setup/SKILL.md,GENERATED,14-gcp-skills,Yes,889,,
CCPI,service-account-manager,service-account-manager,"Service Account Manager - Auto-activating skill for GCP Skills.
Triggers on: service account manager, service account manager
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/service-account-manager/SKILL.md,GENERATED,14-gcp-skills,Yes,929,,
CCPI,vertex-ai-endpoint-config,vertex-ai-endpoint-config,"Vertex Ai Endpoint Config - Auto-activating skill for GCP Skills.
Triggers on: vertex ai endpoint config, vertex ai endpoint config
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/vertex-ai-endpoint-config/SKILL.md,GENERATED,14-gcp-skills,Yes,945,,
CCPI,vertex-ai-pipeline-creator,vertex-ai-pipeline-creator,"Vertex Ai Pipeline Creator - Auto-activating skill for GCP Skills.
Triggers on: vertex ai pipeline creator, vertex ai pipeline creator
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/vertex-ai-pipeline-creator/SKILL.md,GENERATED,14-gcp-skills,Yes,953,,
CCPI,vpc-network-setup,vpc-network-setup,"Vpc Network Setup - Auto-activating skill for GCP Skills.
Triggers on: vpc network setup, vpc network setup
Part of the GCP Skills skill category.
",1.0.0,planned-skills/generated/14-gcp-skills/vpc-network-setup/SKILL.md,GENERATED,14-gcp-skills,Yes,881,,
CCPI,api-caching-strategy,api-caching-strategy,"Api Caching Strategy - Auto-activating skill for API Development.
Triggers on: api caching strategy, api caching strategy
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-caching-strategy/SKILL.md,GENERATED,15-api-development,Yes,899,,
CCPI,api-key-auth-setup,api-key-auth-setup,"Api Key Auth Setup - Auto-activating skill for API Development.
Triggers on: api key auth setup, api key auth setup
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-key-auth-setup/SKILL.md,GENERATED,15-api-development,Yes,883,,
CCPI,api-mock-generator,api-mock-generator,"Api Mock Generator - Auto-activating skill for API Development.
Triggers on: api mock generator, api mock generator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-mock-generator/SKILL.md,GENERATED,15-api-development,Yes,883,,
CCPI,api-rate-limiting-config,api-rate-limiting-config,"Api Rate Limiting Config - Auto-activating skill for API Development.
Triggers on: api rate limiting config, api rate limiting config
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-rate-limiting-config/SKILL.md,GENERATED,15-api-development,Yes,931,,
CCPI,api-testing-helper,api-testing-helper,"Api Testing Helper - Auto-activating skill for API Development.
Triggers on: api testing helper, api testing helper
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-testing-helper/SKILL.md,GENERATED,15-api-development,Yes,883,,
CCPI,api-throttling-setup,api-throttling-setup,"Api Throttling Setup - Auto-activating skill for API Development.
Triggers on: api throttling setup, api throttling setup
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/api-throttling-setup/SKILL.md,GENERATED,15-api-development,Yes,899,,
CCPI,bearer-token-validator,bearer-token-validator,"Bearer Token Validator - Auto-activating skill for API Development.
Triggers on: bearer token validator, bearer token validator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/bearer-token-validator/SKILL.md,GENERATED,15-api-development,Yes,915,,
CCPI,conditional-request-helper,conditional-request-helper,"Conditional Request Helper - Auto-activating skill for API Development.
Triggers on: conditional request helper, conditional request helper
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/conditional-request-helper/SKILL.md,GENERATED,15-api-development,Yes,947,,
CCPI,etag-handler,etag-handler,"Etag Handler - Auto-activating skill for API Development.
Triggers on: etag handler, etag handler
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/etag-handler/SKILL.md,GENERATED,15-api-development,Yes,835,,
CCPI,filtering-query-builder,filtering-query-builder,"Filtering Query Builder - Auto-activating skill for API Development.
Triggers on: filtering query builder, filtering query builder
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/filtering-query-builder/SKILL.md,GENERATED,15-api-development,Yes,923,,
CCPI,graphql-mutation-builder,graphql-mutation-builder,"Graphql Mutation Builder - Auto-activating skill for API Development.
Triggers on: graphql mutation builder, graphql mutation builder
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/graphql-mutation-builder/SKILL.md,GENERATED,15-api-development,Yes,931,,
CCPI,graphql-resolver-creator,graphql-resolver-creator,"Graphql Resolver Creator - Auto-activating skill for API Development.
Triggers on: graphql resolver creator, graphql resolver creator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/graphql-resolver-creator/SKILL.md,GENERATED,15-api-development,Yes,931,,
CCPI,graphql-schema-generator,graphql-schema-generator,"Graphql Schema Generator - Auto-activating skill for API Development.
Triggers on: graphql schema generator, graphql schema generator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/graphql-schema-generator/SKILL.md,GENERATED,15-api-development,Yes,931,,
CCPI,graphql-subscription-setup,graphql-subscription-setup,"Graphql Subscription Setup - Auto-activating skill for API Development.
Triggers on: graphql subscription setup, graphql subscription setup
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/graphql-subscription-setup/SKILL.md,GENERATED,15-api-development,Yes,947,,
CCPI,http-method-helper,http-method-helper,"Http Method Helper - Auto-activating skill for API Development.
Triggers on: http method helper, http method helper
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/http-method-helper/SKILL.md,GENERATED,15-api-development,Yes,883,,
CCPI,hypermedia-link-generator,hypermedia-link-generator,"Hypermedia Link Generator - Auto-activating skill for API Development.
Triggers on: hypermedia link generator, hypermedia link generator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/hypermedia-link-generator/SKILL.md,GENERATED,15-api-development,Yes,939,,
CCPI,openapi-spec-generator,openapi-spec-generator,"Openapi Spec Generator - Auto-activating skill for API Development.
Triggers on: openapi spec generator, openapi spec generator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/openapi-spec-generator/SKILL.md,GENERATED,15-api-development,Yes,915,,
CCPI,pagination-helper,pagination-helper,"Pagination Helper - Auto-activating skill for API Development.
Triggers on: pagination helper, pagination helper
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/pagination-helper/SKILL.md,GENERATED,15-api-development,Yes,875,,
CCPI,request-body-validator,request-body-validator,"Request Body Validator - Auto-activating skill for API Development.
Triggers on: request body validator, request body validator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/request-body-validator/SKILL.md,GENERATED,15-api-development,Yes,915,,
CCPI,response-schema-generator,response-schema-generator,"Response Schema Generator - Auto-activating skill for API Development.
Triggers on: response schema generator, response schema generator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/response-schema-generator/SKILL.md,GENERATED,15-api-development,Yes,939,,
CCPI,rest-endpoint-designer,rest-endpoint-designer,"Rest Endpoint Designer - Auto-activating skill for API Development.
Triggers on: rest endpoint designer, rest endpoint designer
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/rest-endpoint-designer/SKILL.md,GENERATED,15-api-development,Yes,915,,
CCPI,sorting-parameter-handler,sorting-parameter-handler,"Sorting Parameter Handler - Auto-activating skill for API Development.
Triggers on: sorting parameter handler, sorting parameter handler
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/sorting-parameter-handler/SKILL.md,GENERATED,15-api-development,Yes,939,,
CCPI,status-code-recommender,status-code-recommender,"Status Code Recommender - Auto-activating skill for API Development.
Triggers on: status code recommender, status code recommender
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/status-code-recommender/SKILL.md,GENERATED,15-api-development,Yes,923,,
CCPI,swagger-doc-creator,swagger-doc-creator,"Swagger Doc Creator - Auto-activating skill for API Development.
Triggers on: swagger doc creator, swagger doc creator
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/swagger-doc-creator/SKILL.md,GENERATED,15-api-development,Yes,891,,
CCPI,versioning-strategy-helper,versioning-strategy-helper,"Versioning Strategy Helper - Auto-activating skill for API Development.
Triggers on: versioning strategy helper, versioning strategy helper
Part of the API Development skill category.
",1.0.0,planned-skills/generated/15-api-development/versioning-strategy-helper/SKILL.md,GENERATED,15-api-development,Yes,947,,
