id,path,filename,extension,size_bytes,parent_skill,relative_path
2268,plugins/saas-packs/documenso-pack/skills/documenso-rate-limits/SKILL.md,SKILL.md,.md,2167,plugins/saas-packs/documenso-pack/skills/documenso-rate-limits,SKILL.md
2269,plugins/saas-packs/documenso-pack/skills/documenso-rate-limits/references/implementation-guide.md,implementation-guide.md,.md,8805,plugins/saas-packs/documenso-pack/skills/documenso-rate-limits,references/implementation-guide.md
2270,plugins/saas-packs/documenso-pack/skills/documenso-reference-architecture/SKILL.md,SKILL.md,.md,2519,plugins/saas-packs/documenso-pack/skills/documenso-reference-architecture,SKILL.md
2271,plugins/saas-packs/documenso-pack/skills/documenso-reference-architecture/references/implementation-guide.md,implementation-guide.md,.md,11665,plugins/saas-packs/documenso-pack/skills/documenso-reference-architecture,references/implementation-guide.md
2272,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns/SKILL.md,SKILL.md,.md,1985,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns,SKILL.md
2273,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns/references/implementation.md,implementation.md,.md,6379,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns,references/implementation.md
2274,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns/references/implementation-guide.md,implementation-guide.md,.md,9791,plugins/saas-packs/documenso-pack/skills/documenso-sdk-patterns,references/implementation-guide.md
2275,plugins/saas-packs/documenso-pack/skills/documenso-security-basics/SKILL.md,SKILL.md,.md,1994,plugins/saas-packs/documenso-pack/skills/documenso-security-basics,SKILL.md
2276,plugins/saas-packs/documenso-pack/skills/documenso-security-basics/references/implementation-guide.md,implementation-guide.md,.md,8818,plugins/saas-packs/documenso-pack/skills/documenso-security-basics,references/implementation-guide.md
2277,plugins/saas-packs/documenso-pack/skills/documenso-upgrade-migration/SKILL.md,SKILL.md,.md,2482,plugins/saas-packs/documenso-pack/skills/documenso-upgrade-migration,SKILL.md
2278,plugins/saas-packs/documenso-pack/skills/documenso-upgrade-migration/references/implementation-guide.md,implementation-guide.md,.md,6674,plugins/saas-packs/documenso-pack/skills/documenso-upgrade-migration,references/implementation-guide.md
2279,plugins/saas-packs/documenso-pack/skills/documenso-webhooks-events/SKILL.md,SKILL.md,.md,2169,plugins/saas-packs/documenso-pack/skills/documenso-webhooks-events,SKILL.md
2280,plugins/saas-packs/documenso-pack/skills/documenso-webhooks-events/references/implementation-guide.md,implementation-guide.md,.md,9516,plugins/saas-packs/documenso-pack/skills/documenso-webhooks-events,references/implementation-guide.md
2281,plugins/saas-packs/evernote-pack/skills/evernote-ci-integration/SKILL.md,SKILL.md,.md,4678,plugins/saas-packs/evernote-pack/skills/evernote-ci-integration,SKILL.md
2282,plugins/saas-packs/evernote-pack/skills/evernote-ci-integration/references/implementation-guide.md,implementation-guide.md,.md,12267,plugins/saas-packs/evernote-pack/skills/evernote-ci-integration,references/implementation-guide.md
2283,plugins/saas-packs/evernote-pack/skills/evernote-common-errors/SKILL.md,SKILL.md,.md,5028,plugins/saas-packs/evernote-pack/skills/evernote-common-errors,SKILL.md
2284,plugins/saas-packs/evernote-pack/skills/evernote-common-errors/references/implementation-guide.md,implementation-guide.md,.md,10860,plugins/saas-packs/evernote-pack/skills/evernote-common-errors,references/implementation-guide.md
2285,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-a/SKILL.md,SKILL.md,.md,4129,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-a,SKILL.md
2286,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-a/references/implementation-guide.md,implementation-guide.md,.md,10327,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-a,references/implementation-guide.md
2287,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-b/SKILL.md,SKILL.md,.md,4836,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-b,SKILL.md
2288,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-b/references/implementation-guide.md,implementation-guide.md,.md,13388,plugins/saas-packs/evernote-pack/skills/evernote-core-workflow-b,references/implementation-guide.md
2289,plugins/saas-packs/evernote-pack/skills/evernote-cost-tuning/SKILL.md,SKILL.md,.md,4634,plugins/saas-packs/evernote-pack/skills/evernote-cost-tuning,SKILL.md
2290,plugins/saas-packs/evernote-pack/skills/evernote-cost-tuning/references/implementation-guide.md,implementation-guide.md,.md,16235,plugins/saas-packs/evernote-pack/skills/evernote-cost-tuning,references/implementation-guide.md
2291,plugins/saas-packs/evernote-pack/skills/evernote-data-handling/SKILL.md,SKILL.md,.md,4494,plugins/saas-packs/evernote-pack/skills/evernote-data-handling,SKILL.md
2292,plugins/saas-packs/evernote-pack/skills/evernote-data-handling/references/implementation-guide.md,implementation-guide.md,.md,16869,plugins/saas-packs/evernote-pack/skills/evernote-data-handling,references/implementation-guide.md
2293,plugins/saas-packs/evernote-pack/skills/evernote-debug-bundle/SKILL.md,SKILL.md,.md,4703,plugins/saas-packs/evernote-pack/skills/evernote-debug-bundle,SKILL.md
2294,plugins/saas-packs/evernote-pack/skills/evernote-debug-bundle/references/implementation-guide.md,implementation-guide.md,.md,16496,plugins/saas-packs/evernote-pack/skills/evernote-debug-bundle,references/implementation-guide.md
2295,plugins/saas-packs/evernote-pack/skills/evernote-deploy-integration/SKILL.md,SKILL.md,.md,4396,plugins/saas-packs/evernote-pack/skills/evernote-deploy-integration,SKILL.md
2296,plugins/saas-packs/evernote-pack/skills/evernote-deploy-integration/references/implementation-guide.md,implementation-guide.md,.md,12324,plugins/saas-packs/evernote-pack/skills/evernote-deploy-integration,references/implementation-guide.md
2297,plugins/saas-packs/evernote-pack/skills/evernote-enterprise-rbac/SKILL.md,SKILL.md,.md,4372,plugins/saas-packs/evernote-pack/skills/evernote-enterprise-rbac,SKILL.md
2298,plugins/saas-packs/evernote-pack/skills/evernote-enterprise-rbac/references/implementation-guide.md,implementation-guide.md,.md,16798,plugins/saas-packs/evernote-pack/skills/evernote-enterprise-rbac,references/implementation-guide.md
2299,plugins/saas-packs/evernote-pack/skills/evernote-hello-world/SKILL.md,SKILL.md,.md,4562,plugins/saas-packs/evernote-pack/skills/evernote-hello-world,SKILL.md
2300,plugins/saas-packs/evernote-pack/skills/evernote-hello-world/references/implementation-guide.md,implementation-guide.md,.md,5444,plugins/saas-packs/evernote-pack/skills/evernote-hello-world,references/implementation-guide.md
2301,plugins/saas-packs/evernote-pack/skills/evernote-incident-runbook/SKILL.md,SKILL.md,.md,4660,plugins/saas-packs/evernote-pack/skills/evernote-incident-runbook,SKILL.md
2302,plugins/saas-packs/evernote-pack/skills/evernote-incident-runbook/references/implementation-guide.md,implementation-guide.md,.md,9551,plugins/saas-packs/evernote-pack/skills/evernote-incident-runbook,references/implementation-guide.md
2303,plugins/saas-packs/evernote-pack/skills/evernote-install-auth/SKILL.md,SKILL.md,.md,4099,plugins/saas-packs/evernote-pack/skills/evernote-install-auth,SKILL.md
2304,plugins/saas-packs/evernote-pack/skills/evernote-install-auth/references/oauth-flow.md,oauth-flow.md,.md,2880,plugins/saas-packs/evernote-pack/skills/evernote-install-auth,references/oauth-flow.md
2305,plugins/saas-packs/evernote-pack/skills/evernote-local-dev-loop/SKILL.md,SKILL.md,.md,4773,plugins/saas-packs/evernote-pack/skills/evernote-local-dev-loop,SKILL.md
2306,plugins/saas-packs/evernote-pack/skills/evernote-local-dev-loop/references/implementation-guide.md,implementation-guide.md,.md,8969,plugins/saas-packs/evernote-pack/skills/evernote-local-dev-loop,references/implementation-guide.md
2307,plugins/saas-packs/evernote-pack/skills/evernote-migration-deep-dive/SKILL.md,SKILL.md,.md,4779,plugins/saas-packs/evernote-pack/skills/evernote-migration-deep-dive,SKILL.md
2308,plugins/saas-packs/evernote-pack/skills/evernote-migration-deep-dive/references/implementation-guide.md,implementation-guide.md,.md,19320,plugins/saas-packs/evernote-pack/skills/evernote-migration-deep-dive,references/implementation-guide.md
2309,plugins/saas-packs/evernote-pack/skills/evernote-multi-env-setup/SKILL.md,SKILL.md,.md,4671,plugins/saas-packs/evernote-pack/skills/evernote-multi-env-setup,SKILL.md
2310,plugins/saas-packs/evernote-pack/skills/evernote-multi-env-setup/references/implementation-guide.md,implementation-guide.md,.md,11518,plugins/saas-packs/evernote-pack/skills/evernote-multi-env-setup,references/implementation-guide.md
2311,plugins/saas-packs/evernote-pack/skills/evernote-observability/SKILL.md,SKILL.md,.md,4605,plugins/saas-packs/evernote-pack/skills/evernote-observability,SKILL.md
2312,plugins/saas-packs/evernote-pack/skills/evernote-observability/references/implementation-guide.md,implementation-guide.md,.md,14352,plugins/saas-packs/evernote-pack/skills/evernote-observability,references/implementation-guide.md
2313,plugins/saas-packs/evernote-pack/skills/evernote-performance-tuning/SKILL.md,SKILL.md,.md,4523,plugins/saas-packs/evernote-pack/skills/evernote-performance-tuning,SKILL.md
2314,plugins/saas-packs/evernote-pack/skills/evernote-performance-tuning/references/implementation-guide.md,implementation-guide.md,.md,15052,plugins/saas-packs/evernote-pack/skills/evernote-performance-tuning,references/implementation-guide.md
2315,plugins/saas-packs/evernote-pack/skills/evernote-prod-checklist/SKILL.md,SKILL.md,.md,4970,plugins/saas-packs/evernote-pack/skills/evernote-prod-checklist,SKILL.md
2316,plugins/saas-packs/evernote-pack/skills/evernote-prod-checklist/references/implementation-guide.md,implementation-guide.md,.md,10283,plugins/saas-packs/evernote-pack/skills/evernote-prod-checklist,references/implementation-guide.md
2317,plugins/saas-packs/evernote-pack/skills/evernote-rate-limits/SKILL.md,SKILL.md,.md,4553,plugins/saas-packs/evernote-pack/skills/evernote-rate-limits,SKILL.md
2318,plugins/saas-packs/evernote-pack/skills/evernote-rate-limits/references/implementation-guide.md,implementation-guide.md,.md,12192,plugins/saas-packs/evernote-pack/skills/evernote-rate-limits,references/implementation-guide.md
2319,plugins/saas-packs/evernote-pack/skills/evernote-reference-architecture/SKILL.md,SKILL.md,.md,4590,plugins/saas-packs/evernote-pack/skills/evernote-reference-architecture,SKILL.md
2320,plugins/saas-packs/evernote-pack/skills/evernote-reference-architecture/references/implementation-guide.md,implementation-guide.md,.md,16608,plugins/saas-packs/evernote-pack/skills/evernote-reference-architecture,references/implementation-guide.md
2321,plugins/saas-packs/evernote-pack/skills/evernote-sdk-patterns/SKILL.md,SKILL.md,.md,4627,plugins/saas-packs/evernote-pack/skills/evernote-sdk-patterns,SKILL.md
2322,plugins/saas-packs/evernote-pack/skills/evernote-sdk-patterns/references/implementation-guide.md,implementation-guide.md,.md,10529,plugins/saas-packs/evernote-pack/skills/evernote-sdk-patterns,references/implementation-guide.md
2323,plugins/saas-packs/evernote-pack/skills/evernote-security-basics/SKILL.md,SKILL.md,.md,4639,plugins/saas-packs/evernote-pack/skills/evernote-security-basics,SKILL.md
2324,plugins/saas-packs/evernote-pack/skills/evernote-security-basics/references/implementation-guide.md,implementation-guide.md,.md,13251,plugins/saas-packs/evernote-pack/skills/evernote-security-basics,references/implementation-guide.md
2325,plugins/saas-packs/evernote-pack/skills/evernote-upgrade-migration/SKILL.md,SKILL.md,.md,5023,plugins/saas-packs/evernote-pack/skills/evernote-upgrade-migration,SKILL.md
2326,plugins/saas-packs/evernote-pack/skills/evernote-upgrade-migration/references/implementation-guide.md,implementation-guide.md,.md,9123,plugins/saas-packs/evernote-pack/skills/evernote-upgrade-migration,references/implementation-guide.md
2327,plugins/saas-packs/evernote-pack/skills/evernote-webhooks-events/SKILL.md,SKILL.md,.md,4164,plugins/saas-packs/evernote-pack/skills/evernote-webhooks-events,SKILL.md
2328,plugins/saas-packs/evernote-pack/skills/evernote-webhooks-events/references/implementation-guide.md,implementation-guide.md,.md,12328,plugins/saas-packs/evernote-pack/skills/evernote-webhooks-events,references/implementation-guide.md
2329,plugins/saas-packs/exa-pack/skills/exa-advanced-troubleshooting/SKILL.md,SKILL.md,.md,6962,plugins/saas-packs/exa-pack/skills/exa-advanced-troubleshooting,SKILL.md
2330,plugins/saas-packs/exa-pack/skills/exa-architecture-variants/SKILL.md,SKILL.md,.md,5263,plugins/saas-packs/exa-pack/skills/exa-architecture-variants,SKILL.md
2331,plugins/saas-packs/exa-pack/skills/exa-ci-integration/SKILL.md,SKILL.md,.md,2827,plugins/saas-packs/exa-pack/skills/exa-ci-integration,SKILL.md
2332,plugins/saas-packs/exa-pack/skills/exa-common-errors/SKILL.md,SKILL.md,.md,2297,plugins/saas-packs/exa-pack/skills/exa-common-errors,SKILL.md
2333,plugins/saas-packs/exa-pack/skills/exa-core-workflow-a/SKILL.md,SKILL.md,.md,2833,plugins/saas-packs/exa-pack/skills/exa-core-workflow-a,SKILL.md
2334,plugins/saas-packs/exa-pack/skills/exa-core-workflow-b/SKILL.md,SKILL.md,.md,2831,plugins/saas-packs/exa-pack/skills/exa-core-workflow-b,SKILL.md
2335,plugins/saas-packs/exa-pack/skills/exa-cost-tuning/SKILL.md,SKILL.md,.md,4535,plugins/saas-packs/exa-pack/skills/exa-cost-tuning,SKILL.md
2336,plugins/saas-packs/exa-pack/skills/exa-data-handling/SKILL.md,SKILL.md,.md,5564,plugins/saas-packs/exa-pack/skills/exa-data-handling,SKILL.md
2337,plugins/saas-packs/exa-pack/skills/exa-debug-bundle/SKILL.md,SKILL.md,.md,3356,plugins/saas-packs/exa-pack/skills/exa-debug-bundle,SKILL.md
2338,plugins/saas-packs/exa-pack/skills/exa-deploy-integration/SKILL.md,SKILL.md,.md,3800,plugins/saas-packs/exa-pack/skills/exa-deploy-integration,SKILL.md
2339,plugins/saas-packs/exa-pack/skills/exa-enterprise-rbac/SKILL.md,SKILL.md,.md,4344,plugins/saas-packs/exa-pack/skills/exa-enterprise-rbac,SKILL.md
2340,plugins/saas-packs/exa-pack/skills/exa-hello-world/SKILL.md,SKILL.md,.md,2239,plugins/saas-packs/exa-pack/skills/exa-hello-world,SKILL.md
2341,plugins/saas-packs/exa-pack/skills/exa-incident-runbook/SKILL.md,SKILL.md,.md,5348,plugins/saas-packs/exa-pack/skills/exa-incident-runbook,SKILL.md
2342,plugins/saas-packs/exa-pack/skills/exa-install-auth/SKILL.md,SKILL.md,.md,2167,plugins/saas-packs/exa-pack/skills/exa-install-auth,SKILL.md
2343,plugins/saas-packs/exa-pack/skills/exa-known-pitfalls/SKILL.md,SKILL.md,.md,4778,plugins/saas-packs/exa-pack/skills/exa-known-pitfalls,SKILL.md
2344,plugins/saas-packs/exa-pack/skills/exa-load-scale/SKILL.md,SKILL.md,.md,6498,plugins/saas-packs/exa-pack/skills/exa-load-scale,SKILL.md
2345,plugins/saas-packs/exa-pack/skills/exa-local-dev-loop/SKILL.md,SKILL.md,.md,2985,plugins/saas-packs/exa-pack/skills/exa-local-dev-loop,SKILL.md
2346,plugins/saas-packs/exa-pack/skills/exa-migration-deep-dive/SKILL.md,SKILL.md,.md,6970,plugins/saas-packs/exa-pack/skills/exa-migration-deep-dive,SKILL.md
2347,plugins/saas-packs/exa-pack/skills/exa-multi-env-setup/SKILL.md,SKILL.md,.md,6367,plugins/saas-packs/exa-pack/skills/exa-multi-env-setup,SKILL.md
2348,plugins/saas-packs/exa-pack/skills/exa-observability/SKILL.md,SKILL.md,.md,4738,plugins/saas-packs/exa-pack/skills/exa-observability,SKILL.md
2349,plugins/saas-packs/exa-pack/skills/exa-performance-tuning/SKILL.md,SKILL.md,.md,4864,plugins/saas-packs/exa-pack/skills/exa-performance-tuning,SKILL.md
2350,plugins/saas-packs/exa-pack/skills/exa-policy-guardrails/SKILL.md,SKILL.md,.md,5351,plugins/saas-packs/exa-pack/skills/exa-policy-guardrails,SKILL.md
2351,plugins/saas-packs/exa-pack/skills/exa-prod-checklist/SKILL.md,SKILL.md,.md,3578,plugins/saas-packs/exa-pack/skills/exa-prod-checklist,SKILL.md
2352,plugins/saas-packs/exa-pack/skills/exa-rate-limits/SKILL.md,SKILL.md,.md,4552,plugins/saas-packs/exa-pack/skills/exa-rate-limits,SKILL.md
2353,plugins/saas-packs/exa-pack/skills/exa-reference-architecture/SKILL.md,SKILL.md,.md,7627,plugins/saas-packs/exa-pack/skills/exa-reference-architecture,SKILL.md
2354,plugins/saas-packs/exa-pack/skills/exa-reliability-patterns/SKILL.md,SKILL.md,.md,5168,plugins/saas-packs/exa-pack/skills/exa-reliability-patterns,SKILL.md
2355,plugins/saas-packs/exa-pack/skills/exa-sdk-patterns/SKILL.md,SKILL.md,.md,3660,plugins/saas-packs/exa-pack/skills/exa-sdk-patterns,SKILL.md
2356,plugins/saas-packs/exa-pack/skills/exa-security-basics/SKILL.md,SKILL.md,.md,3410,plugins/saas-packs/exa-pack/skills/exa-security-basics,SKILL.md
2357,plugins/saas-packs/exa-pack/skills/exa-upgrade-migration/SKILL.md,SKILL.md,.md,2882,plugins/saas-packs/exa-pack/skills/exa-upgrade-migration,SKILL.md
2358,plugins/saas-packs/exa-pack/skills/exa-webhooks-events/SKILL.md,SKILL.md,.md,5155,plugins/saas-packs/exa-pack/skills/exa-webhooks-events,SKILL.md
2359,plugins/saas-packs/firecrawl-pack/skills/firecrawl-advanced-troubleshooting/SKILL.md,SKILL.md,.md,7172,plugins/saas-packs/firecrawl-pack/skills/firecrawl-advanced-troubleshooting,SKILL.md
2360,plugins/saas-packs/firecrawl-pack/skills/firecrawl-architecture-variants/SKILL.md,SKILL.md,.md,5116,plugins/saas-packs/firecrawl-pack/skills/firecrawl-architecture-variants,SKILL.md
2361,plugins/saas-packs/firecrawl-pack/skills/firecrawl-ci-integration/SKILL.md,SKILL.md,.md,2989,plugins/saas-packs/firecrawl-pack/skills/firecrawl-ci-integration,SKILL.md
2362,plugins/saas-packs/firecrawl-pack/skills/firecrawl-common-errors/SKILL.md,SKILL.md,.md,2447,plugins/saas-packs/firecrawl-pack/skills/firecrawl-common-errors,SKILL.md
2363,plugins/saas-packs/firecrawl-pack/skills/firecrawl-core-workflow-a/SKILL.md,SKILL.md,.md,2972,plugins/saas-packs/firecrawl-pack/skills/firecrawl-core-workflow-a,SKILL.md
2364,plugins/saas-packs/firecrawl-pack/skills/firecrawl-core-workflow-b/SKILL.md,SKILL.md,.md,2949,plugins/saas-packs/firecrawl-pack/skills/firecrawl-core-workflow-b,SKILL.md
2365,plugins/saas-packs/firecrawl-pack/skills/firecrawl-cost-tuning/SKILL.md,SKILL.md,.md,4851,plugins/saas-packs/firecrawl-pack/skills/firecrawl-cost-tuning,SKILL.md
2366,plugins/saas-packs/firecrawl-pack/skills/firecrawl-data-handling/SKILL.md,SKILL.md,.md,5962,plugins/saas-packs/firecrawl-pack/skills/firecrawl-data-handling,SKILL.md
2367,plugins/saas-packs/firecrawl-pack/skills/firecrawl-debug-bundle/SKILL.md,SKILL.md,.md,3512,plugins/saas-packs/firecrawl-pack/skills/firecrawl-debug-bundle,SKILL.md
2368,plugins/saas-packs/firecrawl-pack/skills/firecrawl-deploy-integration/SKILL.md,SKILL.md,.md,4178,plugins/saas-packs/firecrawl-pack/skills/firecrawl-deploy-integration,SKILL.md
2369,plugins/saas-packs/firecrawl-pack/skills/firecrawl-enterprise-rbac/SKILL.md,SKILL.md,.md,4247,plugins/saas-packs/firecrawl-pack/skills/firecrawl-enterprise-rbac,SKILL.md
2370,plugins/saas-packs/firecrawl-pack/skills/firecrawl-hello-world/SKILL.md,SKILL.md,.md,2425,plugins/saas-packs/firecrawl-pack/skills/firecrawl-hello-world,SKILL.md
2371,plugins/saas-packs/firecrawl-pack/skills/firecrawl-incident-runbook/SKILL.md,SKILL.md,.md,5630,plugins/saas-packs/firecrawl-pack/skills/firecrawl-incident-runbook,SKILL.md
2372,plugins/saas-packs/firecrawl-pack/skills/firecrawl-install-auth/SKILL.md,SKILL.md,.md,2365,plugins/saas-packs/firecrawl-pack/skills/firecrawl-install-auth,SKILL.md
2373,plugins/saas-packs/firecrawl-pack/skills/firecrawl-known-pitfalls/SKILL.md,SKILL.md,.md,5039,plugins/saas-packs/firecrawl-pack/skills/firecrawl-known-pitfalls,SKILL.md
2374,plugins/saas-packs/firecrawl-pack/skills/firecrawl-load-scale/SKILL.md,SKILL.md,.md,6720,plugins/saas-packs/firecrawl-pack/skills/firecrawl-load-scale,SKILL.md
2375,plugins/saas-packs/firecrawl-pack/skills/firecrawl-local-dev-loop/SKILL.md,SKILL.md,.md,3141,plugins/saas-packs/firecrawl-pack/skills/firecrawl-local-dev-loop,SKILL.md
2376,plugins/saas-packs/firecrawl-pack/skills/firecrawl-migration-deep-dive/SKILL.md,SKILL.md,.md,7240,plugins/saas-packs/firecrawl-pack/skills/firecrawl-migration-deep-dive,SKILL.md
2377,plugins/saas-packs/firecrawl-pack/skills/firecrawl-multi-env-setup/SKILL.md,SKILL.md,.md,6758,plugins/saas-packs/firecrawl-pack/skills/firecrawl-multi-env-setup,SKILL.md
2378,plugins/saas-packs/firecrawl-pack/skills/firecrawl-observability/SKILL.md,SKILL.md,.md,4941,plugins/saas-packs/firecrawl-pack/skills/firecrawl-observability,SKILL.md
2379,plugins/saas-packs/firecrawl-pack/skills/firecrawl-performance-tuning/SKILL.md,SKILL.md,.md,5328,plugins/saas-packs/firecrawl-pack/skills/firecrawl-performance-tuning,SKILL.md
2380,plugins/saas-packs/firecrawl-pack/skills/firecrawl-policy-guardrails/SKILL.md,SKILL.md,.md,4679,plugins/saas-packs/firecrawl-pack/skills/firecrawl-policy-guardrails,SKILL.md
2381,plugins/saas-packs/firecrawl-pack/skills/firecrawl-prod-checklist/SKILL.md,SKILL.md,.md,3758,plugins/saas-packs/firecrawl-pack/skills/firecrawl-prod-checklist,SKILL.md
2382,plugins/saas-packs/firecrawl-pack/skills/firecrawl-rate-limits/SKILL.md,SKILL.md,.md,4642,plugins/saas-packs/firecrawl-pack/skills/firecrawl-rate-limits,SKILL.md
2383,plugins/saas-packs/firecrawl-pack/skills/firecrawl-reference-architecture/SKILL.md,SKILL.md,.md,7234,plugins/saas-packs/firecrawl-pack/skills/firecrawl-reference-architecture,SKILL.md
2384,plugins/saas-packs/firecrawl-pack/skills/firecrawl-reliability-patterns/SKILL.md,SKILL.md,.md,5206,plugins/saas-packs/firecrawl-pack/skills/firecrawl-reliability-patterns,SKILL.md
2385,plugins/saas-packs/firecrawl-pack/skills/firecrawl-sdk-patterns/SKILL.md,SKILL.md,.md,3876,plugins/saas-packs/firecrawl-pack/skills/firecrawl-sdk-patterns,SKILL.md
2386,plugins/saas-packs/firecrawl-pack/skills/firecrawl-security-basics/SKILL.md,SKILL.md,.md,3584,plugins/saas-packs/firecrawl-pack/skills/firecrawl-security-basics,SKILL.md
2387,plugins/saas-packs/firecrawl-pack/skills/firecrawl-upgrade-migration/SKILL.md,SKILL.md,.md,3044,plugins/saas-packs/firecrawl-pack/skills/firecrawl-upgrade-migration,SKILL.md
2388,plugins/saas-packs/firecrawl-pack/skills/firecrawl-webhooks-events/SKILL.md,SKILL.md,.md,5436,plugins/saas-packs/firecrawl-pack/skills/firecrawl-webhooks-events,SKILL.md
2389,plugins/saas-packs/fireflies-pack/skills/fireflies-ci-integration/SKILL.md,SKILL.md,.md,3019,plugins/saas-packs/fireflies-pack/skills/fireflies-ci-integration,SKILL.md
2390,plugins/saas-packs/fireflies-pack/skills/fireflies-common-errors/SKILL.md,SKILL.md,.md,2477,plugins/saas-packs/fireflies-pack/skills/fireflies-common-errors,SKILL.md
2391,plugins/saas-packs/fireflies-pack/skills/fireflies-core-workflow-a/SKILL.md,SKILL.md,.md,3033,plugins/saas-packs/fireflies-pack/skills/fireflies-core-workflow-a,SKILL.md
2392,plugins/saas-packs/fireflies-pack/skills/fireflies-core-workflow-b/SKILL.md,SKILL.md,.md,3005,plugins/saas-packs/fireflies-pack/skills/fireflies-core-workflow-b,SKILL.md
2393,plugins/saas-packs/fireflies-pack/skills/fireflies-cost-tuning/SKILL.md,SKILL.md,.md,4593,plugins/saas-packs/fireflies-pack/skills/fireflies-cost-tuning,SKILL.md
2394,plugins/saas-packs/fireflies-pack/skills/fireflies-data-handling/SKILL.md,SKILL.md,.md,6030,plugins/saas-packs/fireflies-pack/skills/fireflies-data-handling,SKILL.md
2395,plugins/saas-packs/fireflies-pack/skills/fireflies-debug-bundle/SKILL.md,SKILL.md,.md,3539,plugins/saas-packs/fireflies-pack/skills/fireflies-debug-bundle,SKILL.md
2396,plugins/saas-packs/fireflies-pack/skills/fireflies-deploy-integration/SKILL.md,SKILL.md,.md,4164,plugins/saas-packs/fireflies-pack/skills/fireflies-deploy-integration,SKILL.md
2397,plugins/saas-packs/fireflies-pack/skills/fireflies-enterprise-rbac/SKILL.md,SKILL.md,.md,4298,plugins/saas-packs/fireflies-pack/skills/fireflies-enterprise-rbac,SKILL.md
2398,plugins/saas-packs/fireflies-pack/skills/fireflies-hello-world/SKILL.md,SKILL.md,.md,2473,plugins/saas-packs/fireflies-pack/skills/fireflies-hello-world,SKILL.md
2399,plugins/saas-packs/fireflies-pack/skills/fireflies-incident-runbook/SKILL.md,SKILL.md,.md,5693,plugins/saas-packs/fireflies-pack/skills/fireflies-incident-runbook,SKILL.md
2400,plugins/saas-packs/fireflies-pack/skills/fireflies-install-auth/SKILL.md,SKILL.md,.md,2410,plugins/saas-packs/fireflies-pack/skills/fireflies-install-auth,SKILL.md
2401,plugins/saas-packs/fireflies-pack/skills/fireflies-local-dev-loop/SKILL.md,SKILL.md,.md,3177,plugins/saas-packs/fireflies-pack/skills/fireflies-local-dev-loop,SKILL.md
2402,plugins/saas-packs/fireflies-pack/skills/fireflies-migration-deep-dive/SKILL.md,SKILL.md,.md,7297,plugins/saas-packs/fireflies-pack/skills/fireflies-migration-deep-dive,SKILL.md
2403,plugins/saas-packs/fireflies-pack/skills/fireflies-multi-env-setup/SKILL.md,SKILL.md,.md,5940,plugins/saas-packs/fireflies-pack/skills/fireflies-multi-env-setup,SKILL.md
2404,plugins/saas-packs/fireflies-pack/skills/fireflies-observability/SKILL.md,SKILL.md,.md,4779,plugins/saas-packs/fireflies-pack/skills/fireflies-observability,SKILL.md
2405,plugins/saas-packs/fireflies-pack/skills/fireflies-performance-tuning/SKILL.md,SKILL.md,.md,4911,plugins/saas-packs/fireflies-pack/skills/fireflies-performance-tuning,SKILL.md
2406,plugins/saas-packs/fireflies-pack/skills/fireflies-prod-checklist/SKILL.md,SKILL.md,.md,3785,plugins/saas-packs/fireflies-pack/skills/fireflies-prod-checklist,SKILL.md
2407,plugins/saas-packs/fireflies-pack/skills/fireflies-rate-limits/SKILL.md,SKILL.md,.md,4663,plugins/saas-packs/fireflies-pack/skills/fireflies-rate-limits,SKILL.md
2408,plugins/saas-packs/fireflies-pack/skills/fireflies-reference-architecture/SKILL.md,SKILL.md,.md,7455,plugins/saas-packs/fireflies-pack/skills/fireflies-reference-architecture,SKILL.md
2409,plugins/saas-packs/fireflies-pack/skills/fireflies-sdk-patterns/SKILL.md,SKILL.md,.md,3936,plugins/saas-packs/fireflies-pack/skills/fireflies-sdk-patterns,SKILL.md
2410,plugins/saas-packs/fireflies-pack/skills/fireflies-security-basics/SKILL.md,SKILL.md,.md,3620,plugins/saas-packs/fireflies-pack/skills/fireflies-security-basics,SKILL.md
2411,plugins/saas-packs/fireflies-pack/skills/fireflies-upgrade-migration/SKILL.md,SKILL.md,.md,3074,plugins/saas-packs/fireflies-pack/skills/fireflies-upgrade-migration,SKILL.md
2412,plugins/saas-packs/fireflies-pack/skills/fireflies-webhooks-events/SKILL.md,SKILL.md,.md,6090,plugins/saas-packs/fireflies-pack/skills/fireflies-webhooks-events,SKILL.md
2413,plugins/saas-packs/gamma-pack/skills/gamma-ci-integration/SKILL.md,SKILL.md,.md,4996,plugins/saas-packs/gamma-pack/skills/gamma-ci-integration,SKILL.md
