id,path,doc_type,apparent_subject,subject_type,line_count,word_count
5591,plugins/api-development/grpc-service-generator/skills/skill-adapter/references/README.md,README,references,skill,5,7
5592,plugins/api-development/grpc-service-generator/skills/skill-adapter/references/best-practices.md,other,references,skill,70,225
5593,plugins/api-development/grpc-service-generator/skills/skill-adapter/references/examples.md,other,references,skill,71,211
5594,plugins/api-development/grpc-service-generator/skills/skill-adapter/scripts/README.md,README,scripts,skill,9,69
5595,plugins/api-development/rest-api-generator/LICENSE,LICENSE,rest-api-generator,plugin,22,171
5596,plugins/api-development/rest-api-generator/README.md,README,rest-api-generator,plugin,107,400
5597,plugins/api-development/rest-api-generator/commands/generate-rest-api.md,other,rest-api-generator,plugin,1236,3058
5598,plugins/api-development/rest-api-generator/skills/generating-rest-apis/references/errors.md,other,references,skill,19,119
5599,plugins/api-development/rest-api-generator/skills/generating-rest-apis/references/examples.md,other,references,skill,230,677
5600,plugins/api-development/rest-api-generator/skills/generating-rest-apis/references/implementation.md,other,references,skill,33,191
5601,plugins/api-development/rest-api-generator/skills/skill-adapter/assets/README.md,README,assets,skill,8,64
5602,plugins/api-development/rest-api-generator/skills/skill-adapter/references/README.md,README,references,skill,5,7
5603,plugins/api-development/rest-api-generator/skills/skill-adapter/references/best-practices.md,other,references,skill,70,225
5604,plugins/api-development/rest-api-generator/skills/skill-adapter/references/examples.md,other,references,skill,71,211
5605,plugins/api-development/rest-api-generator/skills/skill-adapter/scripts/README.md,README,scripts,skill,8,58
5606,plugins/api-development/webhook-handler-creator/LICENSE,LICENSE,webhook-handler-creator,plugin,22,171
5607,plugins/api-development/webhook-handler-creator/README.md,README,webhook-handler-creator,plugin,30,55
5608,plugins/api-development/webhook-handler-creator/commands/create-webhook-handler.md,other,webhook-handler-creator,plugin,1105,3015
5609,plugins/api-development/webhook-handler-creator/skills/creating-webhook-handlers/references/errors.md,other,references,skill,19,119
5610,plugins/api-development/webhook-handler-creator/skills/creating-webhook-handlers/references/examples.md,other,references,skill,238,688
5611,plugins/api-development/webhook-handler-creator/skills/creating-webhook-handlers/references/implementation.md,other,references,skill,33,191
5612,plugins/api-development/webhook-handler-creator/skills/skill-adapter/assets/README.md,README,assets,skill,8,45
5613,plugins/api-development/webhook-handler-creator/skills/skill-adapter/references/README.md,README,references,skill,5,7
5614,plugins/api-development/webhook-handler-creator/skills/skill-adapter/references/best-practices.md,other,references,skill,70,225
5615,plugins/api-development/webhook-handler-creator/skills/skill-adapter/references/examples.md,other,references,skill,71,211
5616,plugins/api-development/webhook-handler-creator/skills/skill-adapter/scripts/README.md,README,scripts,skill,8,50
5617,plugins/api-development/websocket-server-builder/LICENSE,LICENSE,websocket-server-builder,plugin,22,171
5618,plugins/api-development/websocket-server-builder/README.md,README,websocket-server-builder,plugin,20,32
5619,plugins/api-development/websocket-server-builder/commands/build-websocket-server.md,other,websocket-server-builder,plugin,1256,3362
5620,plugins/api-development/websocket-server-builder/skills/building-websocket-server/references/errors.md,other,references,skill,19,119
5621,plugins/api-development/websocket-server-builder/skills/building-websocket-server/references/examples.md,other,references,skill,306,891
5622,plugins/api-development/websocket-server-builder/skills/building-websocket-server/references/implementation.md,other,references,skill,33,191
5623,plugins/api-development/websocket-server-builder/skills/skill-adapter/assets/README.md,README,assets,skill,8,46
5624,plugins/api-development/websocket-server-builder/skills/skill-adapter/references/README.md,README,references,skill,5,7
5625,plugins/api-development/websocket-server-builder/skills/skill-adapter/references/best-practices.md,other,references,skill,70,225
5626,plugins/api-development/websocket-server-builder/skills/skill-adapter/references/examples.md,other,references,skill,71,211
5627,plugins/api-development/websocket-server-builder/skills/skill-adapter/scripts/README.md,README,scripts,skill,8,54
5628,plugins/automation/mattyp-changelog/README.md,README,mattyp-changelog,plugin,33,89
5629,plugins/automation/mattyp-changelog/commands/changelog-custom.md,CHANGELOG,mattyp-changelog,plugin,22,72
5630,plugins/automation/mattyp-changelog/commands/changelog-validate.md,CHANGELOG,mattyp-changelog,plugin,20,63
5631,plugins/automation/mattyp-changelog/commands/changelog-weekly.md,CHANGELOG,mattyp-changelog,plugin,22,98
5632,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/assets/default-changelog.md,CHANGELOG,assets,skill,24,20
5633,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/assets/release-template.md,other,assets,skill,28,26
5634,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/assets/weekly-template.md,other,assets,skill,28,26
5635,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/references/errors.md,other,references,skill,6,57
5636,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/references/examples.md,other,references,skill,13,50
5637,plugins/automation/mattyp-changelog/skills/changelog-orchestrator/references/implementation.md,other,references,skill,44,266
5638,plugins/business-tools/brand-strategy-framework/README.md,README,brand-strategy-framework,plugin,75,278
5639,plugins/business-tools/excel-analyst-pro/DEMO_VIDEO_SCRIPT.md,other,excel-analyst-pro,plugin,581,2088
5640,plugins/business-tools/excel-analyst-pro/GITHUB_DEPLOYMENT.md,other,excel-analyst-pro,plugin,357,1134
5641,plugins/business-tools/excel-analyst-pro/LICENSE,LICENSE,excel-analyst-pro,plugin,22,168
5642,plugins/business-tools/excel-analyst-pro/PRODUCTION_SUMMARY.md,other,excel-analyst-pro,plugin,552,1944
5643,plugins/business-tools/excel-analyst-pro/README.md,README,excel-analyst-pro,plugin,841,2933
5644,plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/assets/README.md,README,assets,skill,27,81
5645,plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/references/README.md,README,references,skill,27,82
5646,plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/references/dcf-formulas.md,other,references,skill,89,267
5647,plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/resources/REFERENCE.md,other,resources,skill,300,1173
5648,plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/scripts/README.md,README,scripts,skill,25,90
5649,plugins/business-tools/excel-analyst-pro/skills/excel-lbo-modeler/assets/README.md,README,assets,skill,27,81
5650,plugins/business-tools/excel-analyst-pro/skills/excel-lbo-modeler/references/README.md,README,references,skill,27,82
5651,plugins/business-tools/excel-analyst-pro/skills/excel-lbo-modeler/references/lbo-formulas.md,other,references,skill,52,118
5652,plugins/business-tools/excel-analyst-pro/skills/excel-lbo-modeler/scripts/README.md,README,scripts,skill,25,90
5653,plugins/business-tools/excel-analyst-pro/skills/excel-pivot-wizard/assets/README.md,README,assets,skill,27,81
5654,plugins/business-tools/excel-analyst-pro/skills/excel-pivot-wizard/references/README.md,README,references,skill,27,82
5655,plugins/business-tools/excel-analyst-pro/skills/excel-pivot-wizard/references/pivot-formulas.md,other,references,skill,48,118
5656,plugins/business-tools/excel-analyst-pro/skills/excel-pivot-wizard/scripts/README.md,README,scripts,skill,25,90
5657,plugins/business-tools/excel-analyst-pro/skills/excel-variance-analyzer/assets/README.md,README,assets,skill,27,81
5658,plugins/business-tools/excel-analyst-pro/skills/excel-variance-analyzer/references/README.md,README,references,skill,27,82
5659,plugins/business-tools/excel-analyst-pro/skills/excel-variance-analyzer/references/variance-formulas.md,other,references,skill,45,99
5660,plugins/business-tools/excel-analyst-pro/skills/excel-variance-analyzer/scripts/README.md,README,scripts,skill,25,90
5661,plugins/business-tools/excel-analyst-pro/slash-commands/analyze-variance.md,other,excel-analyst-pro,plugin,78,305
5662,plugins/business-tools/excel-analyst-pro/slash-commands/build-dcf.md,other,excel-analyst-pro,plugin,83,324
5663,plugins/business-tools/excel-analyst-pro/slash-commands/build-lbo.md,other,excel-analyst-pro,plugin,85,333
5664,plugins/business-tools/executive-assistant-skills/README.md,README,executive-assistant-skills,skill,52,521
5665,plugins/business-tools/wondelai-blue-ocean-strategy/README.md,README,wondelai-blue-ocean-strategy,plugin,12,19
5666,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/blue-ocean-examples.md,other,references,skill,379,2569
5667,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/errc-grid.md,other,references,skill,381,2690
5668,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/implementation.md,other,references,skill,405,3131
5669,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/non-customers.md,other,references,skill,320,2764
5670,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/sequence.md,other,references,skill,365,2981
5671,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/six-paths.md,other,references,skill,459,3136
5672,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/strategy-canvas.md,other,references,skill,375,2449
5673,plugins/business-tools/wondelai-blue-ocean-strategy/skills/blue-ocean-strategy/references/value-innovation.md,other,references,skill,278,2169
5674,plugins/business-tools/wondelai-contagious/README.md,README,wondelai-contagious,plugin,12,18
5675,plugins/business-tools/wondelai-contagious/skills/contagious/references/case-studies.md,other,references,skill,291,3376
5676,plugins/business-tools/wondelai-contagious/skills/contagious/references/emotion.md,other,references,skill,208,2180
5677,plugins/business-tools/wondelai-contagious/skills/contagious/references/implementation.md,other,references,skill,159,1319
5678,plugins/business-tools/wondelai-contagious/skills/contagious/references/practical-value.md,other,references,skill,223,2221
5679,plugins/business-tools/wondelai-contagious/skills/contagious/references/public-visibility.md,other,references,skill,250,2412
5680,plugins/business-tools/wondelai-contagious/skills/contagious/references/social-currency.md,other,references,skill,191,1910
5681,plugins/business-tools/wondelai-contagious/skills/contagious/references/stories-trojan-horse.md,other,references,skill,252,2283
5682,plugins/business-tools/wondelai-contagious/skills/contagious/references/triggers.md,other,references,skill,241,2067
5683,plugins/business-tools/wondelai-contagious/skills/contagious/references/viral-content-patterns.md,other,references,skill,266,2383
5684,plugins/business-tools/wondelai-contagious/skills/contagious/references/word-of-mouth.md,other,references,skill,251,2201
5685,plugins/business-tools/wondelai-cro-methodology/README.md,README,wondelai-cro-methodology,plugin,12,15
5686,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/COPYWRITING.md,other,references,skill,179,576
5687,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/OBJECTIONS.md,other,references,skill,136,605
5688,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/PERSUASION.md,other,references,skill,159,638
5689,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/RESEARCH.md,other,references,skill,221,842
5690,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/funnel-analysis.md,other,references,skill,366,1632
5691,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/implementation.md,other,references,skill,149,1080
5692,plugins/business-tools/wondelai-cro-methodology/skills/cro-methodology/references/testing-methodology.md,other,references,skill,331,1563
5693,plugins/business-tools/wondelai-crossing-the-chasm/README.md,README,wondelai-crossing-the-chasm,plugin,12,18
5694,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/b2b-saas.md,other,references,skill,347,2719
5695,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/beachhead-selection.md,other,references,skill,279,2221
5696,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/buyer-segments.md,other,references,skill,300,2176
5697,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/case-studies.md,other,references,skill,377,2856
5698,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/expansion.md,other,references,skill,279,2055
5699,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/go-to-market.md,other,references,skill,320,2072
5700,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/implementation.md,other,references,skill,148,1204
5701,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/positioning.md,other,references,skill,272,2032
5702,plugins/business-tools/wondelai-crossing-the-chasm/skills/crossing-the-chasm/references/whole-product.md,other,references,skill,303,2034
5703,plugins/business-tools/wondelai-drive-motivation/README.md,README,wondelai-drive-motivation,plugin,12,17
5704,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/applications.md,other,references,skill,275,2601
5705,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/autonomy.md,other,references,skill,248,1974
5706,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/case-studies.md,other,references,skill,200,2013
5707,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/extrinsic-rewards.md,ADR,references,skill,254,2280
5708,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/implementation.md,other,references,skill,145,1207
5709,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/mastery.md,other,references,skill,260,2245
5710,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/purpose.md,other,references,skill,274,2326
5711,plugins/business-tools/wondelai-drive-motivation/skills/drive-motivation/references/type-i.md,other,references,skill,284,2627
5712,plugins/business-tools/wondelai-hundred-million-offers/README.md,README,wondelai-hundred-million-offers,plugin,12,18
5713,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/bonuses-stacking.md,other,references,skill,246,2057
5714,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/case-studies.md,other,references,skill,301,2440
5715,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/grand-slam-offers.md,other,references,skill,228,1921
5716,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/guarantees.md,other,references,skill,253,2181
5717,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/implementation.md,other,references,skill,172,1277
5718,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/naming-offers.md,other,references,skill,263,2565
5719,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/offer-creation-checklist.md,other,references,skill,384,2183
5720,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/pricing-strategy.md,other,references,skill,237,1988
5721,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/scarcity-urgency.md,other,references,skill,259,2266
5722,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/starving-crowd.md,other,references,skill,230,2080
5723,plugins/business-tools/wondelai-hundred-million-offers/skills/hundred-million-offers/references/value-equation.md,other,references,skill,192,1847
5724,plugins/business-tools/wondelai-influence-psychology/README.md,README,wondelai-influence-psychology,plugin,12,18
5725,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/authority.md,other,references,skill,258,2014
5726,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/case-studies.md,other,references,skill,288,2314
5727,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/commitment-consistency.md,other,references,skill,296,1969
5728,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/copywriting.md,other,references,skill,273,2147
5729,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/ethics.md,other,references,skill,255,2162
5730,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/implementation.md,other,references,skill,164,1264
5731,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/liking.md,other,references,skill,276,2308
5732,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/reciprocity.md,other,references,skill,267,1791
5733,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/scarcity.md,other,references,skill,290,2343
5734,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/social-proof.md,other,references,skill,291,2233
5735,plugins/business-tools/wondelai-influence-psychology/skills/influence-psychology/references/unity.md,other,references,skill,288,2331
5736,plugins/business-tools/wondelai-jobs-to-be-done/README.md,README,wondelai-jobs-to-be-done,plugin,12,17
5737,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/case-studies.md,other,references,skill,155,991
5738,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/competitive-strategy.md,other,references,skill,281,1531
5739,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/diagnostics.md,other,references,skill,159,1062
5740,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/implementation.md,other,references,skill,170,1280
5741,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/innovation-process.md,other,references,skill,393,1794
5742,plugins/business-tools/wondelai-jobs-to-be-done/skills/jobs-to-be-done/references/organizational-change.md,other,references,skill,329,1554
5743,plugins/business-tools/wondelai-made-to-stick/README.md,README,wondelai-made-to-stick,plugin,12,17
5744,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/applications.md,other,references,skill,300,2366
5745,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/case-studies.md,other,references,skill,294,2858
5746,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/concrete.md,other,references,skill,246,2326
5747,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/credible.md,other,references,skill,234,2111
5748,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/curse-of-knowledge.md,other,references,skill,295,2596
5749,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/emotional.md,other,references,skill,248,2395
5750,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/implementation.md,other,references,skill,153,1340
5751,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/simple.md,other,references,skill,267,2122
5752,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/stories.md,other,references,skill,301,2590
5753,plugins/business-tools/wondelai-made-to-stick/skills/made-to-stick/references/unexpected.md,other,references,skill,246,2103
5754,plugins/business-tools/wondelai-negotiation/README.md,README,wondelai-negotiation,plugin,12,18
5755,plugins/business-tools/wondelai-negotiation/skills/negotiation/references/implementation.md,other,references,skill,149,1393
5756,plugins/business-tools/wondelai-negotiation/skills/negotiation/references/techniques.md,other,references,skill,433,2531
5757,plugins/business-tools/wondelai-obviously-awesome/README.md,README,wondelai-obviously-awesome,plugin,12,16
5758,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/case-studies.md,other,references,skill,274,3109
5759,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/competitive-alternatives.md,other,references,skill,206,1890
5760,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/implementation.md,other,references,skill,164,1183
5761,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/market-category.md,other,references,skill,250,2328
5762,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/positioning-canvas.md,other,references,skill,119,2301
5763,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/target-customers.md,other,references,skill,210,2138
5764,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/team-exercise.md,other,references,skill,284,2487
5765,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/unique-attributes.md,other,references,skill,204,1837
5766,plugins/business-tools/wondelai-obviously-awesome/skills/obviously-awesome/references/value-mapping.md,other,references,skill,229,2103
5767,plugins/business-tools/wondelai-one-page-marketing/README.md,README,wondelai-one-page-marketing,plugin,12,18
5768,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/advertising-media.md,other,references,skill,242,2211
5769,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/capture-leads.md,other,references,skill,247,2268
5770,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/craft-message.md,other,references,skill,204,2003
5771,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/customer-experience.md,other,references,skill,220,2148
5772,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/implementation.md,other,references,skill,204,1460
5773,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/lifetime-value.md,other,references,skill,241,2462
5774,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/nurture-leads.md,other,references,skill,252,2262
5775,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/one-page-plan-template.md,other,references,skill,440,3245
5776,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/referral-systems.md,other,references,skill,255,2662
5777,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/sales-conversion.md,other,references,skill,214,2502
5778,plugins/business-tools/wondelai-one-page-marketing/skills/one-page-marketing/references/target-market.md,other,references,skill,212,1873
5779,plugins/business-tools/wondelai-predictable-revenue/README.md,README,wondelai-predictable-revenue,plugin,12,17
5780,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/case-studies.md,other,references,skill,283,2325
5781,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/cold-calling-2.md,other,references,skill,299,2192
5782,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/implementation.md,other,references,skill,185,1356
5783,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/lead-types.md,other,references,skill,254,1913
5784,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/metrics.md,other,references,skill,267,2177
5785,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/pipeline-math.md,automation-doc,references,skill,265,1940
5786,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/qualification.md,other,references,skill,295,2801
5787,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/roles.md,other,references,skill,296,2186
5788,plugins/business-tools/wondelai-predictable-revenue/skills/predictable-revenue/references/team-building.md,other,references,skill,279,2172
5789,plugins/business-tools/wondelai-scorecard-marketing/README.md,README,wondelai-scorecard-marketing,plugin,12,18
5790,plugins/business-tools/wondelai-scorecard-marketing/skills/scorecard-marketing/references/analytics-optimization.md,other,references,skill,322,1470
5791,plugins/business-tools/wondelai-scorecard-marketing/skills/scorecard-marketing/references/implementation.md,other,references,skill,173,1388
5792,plugins/business-tools/wondelai-scorecard-marketing/skills/scorecard-marketing/references/industry-examples.md,other,references,skill,264,1152
5793,plugins/business-tools/wondelai-scorecard-marketing/skills/scorecard-marketing/references/psychology.md,other,references,skill,190,849
5794,plugins/business-tools/wondelai-scorecard-marketing/skills/scorecard-marketing/references/technical-implementation.md,other,references,skill,557,1643
5795,plugins/business-tools/wondelai-storybrand-messaging/README.md,README,wondelai-storybrand-messaging,plugin,12,18
5796,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/brand-script.md,other,references,skill,204,573
5797,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/email-sequences.md,other,references,skill,472,1627
5798,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/implementation.md,other,references,skill,184,1395
5799,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/multi-channel-consistency.md,other,references,skill,415,1383
5800,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/one-liners.md,other,references,skill,159,848
5801,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/sales-conversations.md,other,references,skill,367,1634
5802,plugins/business-tools/wondelai-storybrand-messaging/skills/storybrand-messaging/references/website-wireframe.md,other,references,skill,454,1577
5803,plugins/business-tools/wondelai-traction-eos/README.md,README,wondelai-traction-eos,plugin,12,16
5804,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/case-studies.md,other,references,skill,301,2722
5805,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/data.md,other,references,skill,268,2219
5806,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/implementation.md,other,references,skill,280,2550
5807,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/issues.md,other,references,skill,301,2277
5808,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/level-10.md,other,references,skill,288,2318
5809,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/people.md,other,references,skill,295,2132
5810,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/process.md,other,references,skill,275,2230
5811,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/rocks.md,other,references,skill,248,2188
5812,plugins/business-tools/wondelai-traction-eos/skills/traction-eos/references/vto.md,other,references,skill,321,2119
5813,plugins/community/b12-claude-plugin/LICENSE,LICENSE,b12-claude-plugin,plugin,202,1581
5814,plugins/community/b12-claude-plugin/README.md,README,b12-claude-plugin,plugin,53,225
5815,plugins/community/claude-never-forgets/LICENSE,LICENSE,claude-never-forgets,plugin,22,168
5816,plugins/community/claude-never-forgets/README.md,README,claude-never-forgets,plugin,82,312
5817,plugins/community/claude-never-forgets/commands/forget.md,other,claude-never-forgets,plugin,12,44
5818,plugins/community/claude-never-forgets/commands/memories.md,other,claude-never-forgets,plugin,20,50
5819,plugins/community/claude-never-forgets/commands/remember.md,other,claude-never-forgets,plugin,14,36
5820,plugins/community/claude-never-forgets/skills/memory/references/errors.md,other,references,skill,19,103
5821,plugins/community/claude-never-forgets/skills/memory/references/examples.md,other,references,skill,222,916
5822,plugins/community/claude-never-forgets/skills/memory/references/implementation.md,other,references,skill,29,178
5823,plugins/community/claude-reflect/LICENSE,LICENSE,claude-reflect,plugin,22,169
5824,plugins/community/claude-reflect/README.md,README,claude-reflect,plugin,217,908
5825,plugins/community/claude-reflect/commands/reflect.md,other,claude-reflect,plugin,810,3903
5826,plugins/community/claude-reflect/commands/skip-reflect.md,other,claude-reflect,plugin,34,136
5827,plugins/community/claude-reflect/commands/view-queue.md,other,claude-reflect,plugin,57,158
5828,plugins/community/fairdb-ops-manager/LICENSE,LICENSE,fairdb-ops-manager,plugin,22,170
5829,plugins/community/fairdb-ops-manager/README.md,README,fairdb-ops-manager,plugin,610,1945
5830,plugins/community/fairdb-ops-manager/agents/fairdb-incident-responder.md,other,fairdb-ops-manager,plugin,369,1278
5831,plugins/community/fairdb-ops-manager/agents/fairdb-ops-auditor.md,other,fairdb-ops-manager,plugin,530,1883
5832,plugins/community/fairdb-ops-manager/agents/fairdb-setup-wizard.md,ADR,fairdb-ops-manager,plugin,397,1711
5833,plugins/community/fairdb-ops-manager/commands/daily-health-check.md,other,fairdb-ops-manager,plugin,226,706
5834,plugins/community/fairdb-ops-manager/commands/incident-p0-database-down.md,other,fairdb-ops-manager,plugin,319,1020
5835,plugins/community/fairdb-ops-manager/commands/incident-p0-disk-full.md,other,fairdb-ops-manager,plugin,345,1086
5836,plugins/community/fairdb-ops-manager/commands/sop-001-vps-setup.md,other,fairdb-ops-manager,plugin,85,404
5837,plugins/community/fairdb-ops-manager/commands/sop-002-postgres-install.md,other,fairdb-ops-manager,plugin,105,433
5838,plugins/community/fairdb-ops-manager/commands/sop-003-backup-setup.md,other,fairdb-ops-manager,plugin,161,599
5839,plugins/community/fairdb-ops-manager/skills/skill-adapter/assets/README.md,README,assets,skill,6,15
5840,plugins/community/fairdb-ops-manager/skills/skill-adapter/references/README.md,README,references,skill,5,7
5841,plugins/community/fairdb-ops-manager/skills/skill-adapter/references/best-practices.md,other,references,skill,70,225
5842,plugins/community/fairdb-ops-manager/skills/skill-adapter/references/examples.md,other,references,skill,71,211
5843,plugins/community/fairdb-ops-manager/skills/skill-adapter/scripts/README.md,README,scripts,skill,12,86
5844,plugins/community/gastown/LICENSE,LICENSE,gastown,plugin,18,89
5845,plugins/community/gastown/README.md,README,gastown,plugin,61,217
5846,plugins/community/gastown/skills/gastown/references/commands-(you-run-these).md,other,references,skill,43,177
5847,plugins/community/gastown/skills/gastown/references/creative-freedom.md,other,references,skill,64,271
5848,plugins/community/gastown/skills/gastown/references/errors.md,other,references,skill,12,161
5849,plugins/community/gastown/skills/gastown/references/examples.md,other,references,skill,124,423
